Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_User Group""))",Chrome 100.0.4896.127,,,2022-04-22 16:27:31,2022-04-22 16:28:01,30.415s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_User Group_Admin User Group""))",Chrome 100.0.4896.127,,,2022-04-22 16:28:01,2022-04-22 16:28:31,30.347s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_City""))",Chrome 100.0.4896.127,,,2022-04-22 16:28:31,2022-04-22 16:29:02,30.348s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_City_Alabaster""))",Chrome 100.0.4896.127,,,2022-04-22 16:29:02,2022-04-22 16:29:32,30.417s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_Zip Code""))",Chrome 100.0.4896.127,,,2022-04-22 16:29:32,2022-04-22 16:30:02,30.347s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_ZIP Code_35007""))",Chrome 100.0.4896.127,,,2022-04-22 16:30:02,2022-04-22 16:30:33,30.493s,PASSED
"selectOptionByLabel(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_Phone Number_Area code""), ""+1"", false)",Chrome 100.0.4896.127,,,2022-04-22 16:30:33,2022-04-22 16:31:33,1m - 0.481s,PASSED
"setText(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_Phone Number field""), ""2027953213"")",Chrome 100.0.4896.127,,,2022-04-22 16:31:33,2022-04-22 16:32:34,1m - 0.602s,PASSED
"setText(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_Phone Number _Extension""), ""00"")",Chrome 100.0.4896.127,,,2022-04-22 16:32:34,2022-04-22 16:33:35,1m - 0.530s,PASSED
"selectOptionByLabel(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_Mobile Number_Area Code""), ""+1"", false)",Chrome 100.0.4896.127,,,2022-04-22 16:33:35,2022-04-22 16:34:35,1m - 0.356s,PASSED
"setText(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_Phone Number field""), ""2027953213"")",Chrome 100.0.4896.127,,,2022-04-22 16:34:35,2022-04-22 16:35:35,1m - 0.481s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_Save""))",Chrome 100.0.4896.127,,,2022-04-22 16:35:35,2022-04-22 16:36:06,30.331s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create_User_Confirmation_Yes""))",Chrome 100.0.4896.127,,,2022-04-22 16:36:06,2022-04-22 16:36:36,30.379s,PASSED
