Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_City_Alabaster""))",Chrome 100.0.4896.127,,,2022-04-22 18:46:26,2022-04-22 18:46:56,30.471s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_Zip Code""))",Chrome 100.0.4896.127,,,2022-04-22 18:46:56,2022-04-22 18:47:27,30.349s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_ZIP Code_35007""))",Chrome 100.0.4896.127,,,2022-04-22 18:47:27,2022-04-22 18:47:57,30.411s,PASSED
"selectOptionByLabel(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_Phone Number_Area code""), ""+1"", false)",Chrome 100.0.4896.127,,,2022-04-22 18:47:57,2022-04-22 18:48:58,1m - 0.481s,PASSED
"setText(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_Phone Number field""), ""2027953213"")",Chrome 100.0.4896.127,,,2022-04-22 18:48:58,2022-04-22 18:49:58,1m - 0.571s,PASSED
"setText(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_Phone Number _Extension""), ""00"")",Chrome 100.0.4896.127,,,2022-04-22 18:49:58,2022-04-22 18:50:59,1m - 0.444s,PASSED
"selectOptionByLabel(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_Mobile Number_Area Code""), ""+1"", false)",Chrome 100.0.4896.127,,,2022-04-22 18:50:59,2022-04-22 18:51:59,1m - 0.357s,PASSED
"setText(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_Mobile Number field""), ""2027953213"")",Chrome 100.0.4896.127,,,2022-04-22 18:51:59,2022-04-22 18:53:00,1m - 0.641s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_Save""))",Chrome 100.0.4896.127,,,2022-04-22 18:53:00,2022-04-22 18:53:30,30.329s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create_User_Confirmation_Yes""))",Chrome 100.0.4896.127,,,2022-04-22 18:53:30,2022-04-22 18:54:00,30.334s,PASSED
"verifyTextPresent(""fet4@mailinator.com"", false)",Chrome 100.0.4896.127,,,2022-04-22 18:54:00,2022-04-22 18:54:31,31.109s,PASSED
"delay(2, STOP_ON_FAILURE)",Chrome 100.0.4896.127,,,2022-04-22 18:54:31,2022-04-22 18:54:33,2.011s,PASSED
